address,time_unix,time,dne,srl,srrn,eda
RP01006,1710921858,2024-03-20 08:04:17.7+00,\N,\N,\N,691471
RP01006,1710921858,2024-03-20 08:04:18.033+00,\N,\N,\N,691471
RP01006,1710921858,2024-03-20 08:04:18.366+00,\N,\N,\N,636675
RP01006,1710921859,2024-03-20 08:04:18.699+00,\N,\N,\N,638482
RP01006,1710921859,2024-03-20 08:04:19.032+00,\N,\N,\N,623489
RP01006,1710921859,2024-03-20 08:04:19.365+00,\N,\N,\N,611626
RP01006,1710921860,2024-03-20 08:04:19.698+00,\N,\N,\N,600249
RP01006,1710921860,2024-03-20 08:04:20.031+00,\N,\N,\N,593219
RP01006,1710921860,2024-03-20 08:04:20.364+00,\N,\N,\N,584249
RP01006,1710921861,2024-03-20 08:04:20.697+00,\N,\N,\N,578732
RP01006,1710921861,2024-03-20 08:04:21.03+00,\N,\N,\N,572040
RP01006,1710921861,2024-03-20 08:04:21.363+00,\N,\N,\N,568113
RP01006,1710921862,2024-03-20 08:04:21.696+00,\N,\N,\N,562857
RP01006,1710921862,2024-03-20 08:04:22.029+00,\N,\N,\N,558528
RP01006,1710921862,2024-03-20 08:04:22.362+00,\N,\N,\N,555112
RP01006,1710921863,2024-03-20 08:04:22.695+00,\N,\N,\N,553484
RP01006,1710921863,2024-03-20 08:04:23.028+00,\N,\N,\N,551859
RP01006,1710921863,2024-03-20 08:04:23.361+00,\N,\N,\N,551564
RP01006,1710921864,2024-03-20 08:04:23.694+00,\N,\N,\N,552007
RP01006,1710921864,2024-03-20 08:04:24.027+00,\N,\N,\N,553188
RP01006,1710921864,2024-03-20 08:04:24.36+00,\N,\N,\N,554668
RP01006,1710921865,2024-03-20 08:04:24.693+00,\N,\N,\N,556299
RP01006,1710921865,2024-03-20 08:04:25.026+00,\N,\N,\N,557933
RP01006,1710921865,2024-03-20 08:04:25.359+00,\N,\N,\N,558975
RP01006,1710921866,2024-03-20 08:04:25.692+00,\N,\N,\N,559869
RP01006,1710921866,2024-03-20 08:04:26.025+00,\N,\N,\N,561212
RP01006,1710921866,2024-03-20 08:04:26.358+00,\N,\N,\N,561511
RP01006,1710921867,2024-03-20 08:04:26.691+00,\N,\N,\N,561362
RP01006,1710921867,2024-03-20 08:04:27.024+00,\N,\N,\N,560317
RP01006,1710921867,2024-03-20 08:04:27.357+00,\N,\N,\N,557190
RP01006,1710921868,2024-03-20 08:04:27.69+00,\N,\N,\N,553632
RP01006,1710921868,2024-03-20 08:04:28.023+00,\N,\N,\N,552007
RP01006,1710921868,2024-03-20 08:04:28.356+00,\N,\N,\N,550532
RP01006,1710921869,2024-03-20 08:04:28.689+00,\N,\N,\N,550679
RP01006,1710921869,2024-03-20 08:04:29.022+00,\N,\N,\N,552007
RP01006,1710921869,2024-03-20 08:04:29.355+00,\N,\N,\N,554520
RP01006,1710921870,2024-03-20 08:04:29.688+00,\N,\N,\N,557190
RP01006,1710921870,2024-03-20 08:04:30.021+00,\N,\N,\N,559273
RP01006,1710921870,2024-03-20 08:04:30.354+00,\N,\N,\N,561660
RP01006,1710921871,2024-03-20 08:04:30.687+00,\N,\N,\N,562857
RP01006,1710921871,2024-03-20 08:04:31.02+00,\N,\N,\N,564655
RP01006,1710921871,2024-03-20 08:04:31.353+00,\N,\N,\N,566307
RP01006,1710921872,2024-03-20 08:04:31.686+00,\N,\N,\N,567360
RP01006,1710921872,2024-03-20 08:04:32.019+00,\N,\N,\N,568414
RP01006,1710921872,2024-03-20 08:04:32.352+00,\N,\N,\N,569319
RP01006,1710921873,2024-03-20 08:04:32.685+00,\N,\N,\N,570830
RP01006,1710921873,2024-03-20 08:04:33.018+00,\N,\N,\N,571284
RP01006,1710921873,2024-03-20 08:04:33.351+00,\N,\N,\N,570981
RP01006,1710921874,2024-03-20 08:04:33.684+00,\N,\N,\N,570981
RP01006,1710921874,2024-03-20 08:04:34.017+00,\N,\N,\N,570527
RP01006,1710921874,2024-03-20 08:04:34.35+00,\N,\N,\N,571284
RP01006,1710921875,2024-03-20 08:04:34.683+00,\N,\N,\N,573101
RP01006,1710921875,2024-03-20 08:04:35.016+00,\N,\N,\N,575227
RP01006,1710921875,2024-03-20 08:04:35.349+00,\N,\N,\N,577206
RP01006,1710921876,2024-03-20 08:04:35.682+00,\N,\N,\N,579496
RP01006,1710921876,2024-03-20 08:04:36.015+00,\N,\N,\N,581792
RP01006,1710921876,2024-03-20 08:04:36.348+00,\N,\N,\N,584710
RP01006,1710921877,2024-03-20 08:04:36.681+00,\N,\N,\N,587948
RP01006,1710921877,2024-03-20 08:04:37.014+00,\N,\N,\N,590889
RP01006,1710921877,2024-03-20 08:04:37.347+00,\N,\N,\N,593530
RP01006,1710921878,2024-03-20 08:04:37.68+00,\N,\N,\N,596023
RP01006,1710921878,2024-03-20 08:04:38.013+00,\N,\N,\N,597899
RP01006,1710921878,2024-03-20 08:04:38.346+00,\N,\N,\N,599778
RP01006,1710921879,2024-03-20 08:04:38.679+00,\N,\N,\N,602134
RP01006,1710921879,2024-03-20 08:04:39.012+00,\N,\N,\N,604023
RP01006,1710921879,2024-03-20 08:04:39.345+00,\N,\N,\N,605128
RP01006,1710921880,2024-03-20 08:04:39.678+00,\N,\N,\N,605128
RP01006,1710921880,2024-03-20 08:04:40.011+00,\N,\N,\N,605128
RP01006,1710921880,2024-03-20 08:04:40.344+00,\N,\N,\N,605759
RP01006,1710921881,2024-03-20 08:04:40.677+00,\N,\N,\N,606866
RP01006,1710921881,2024-03-20 08:04:41.01+00,\N,\N,\N,607974
RP01006,1710921881,2024-03-20 08:04:41.343+00,\N,\N,\N,609242
RP01006,1710921882,2024-03-20 08:04:41.676+00,\N,\N,\N,611308
RP01006,1710921882,2024-03-20 08:04:42.009+00,\N,\N,\N,614336
RP01006,1710921882,2024-03-20 08:04:42.342+00,\N,\N,\N,617055
RP01006,1710921883,2024-03-20 08:04:42.675+00,\N,\N,\N,620105
RP01006,1710921883,2024-03-20 08:04:43.008+00,\N,\N,\N,623004
RP01006,1710921883,2024-03-20 08:04:43.341+00,\N,\N,\N,624943
RP01006,1710921884,2024-03-20 08:04:43.674+00,\N,\N,\N,627698
RP01006,1710921884,2024-03-20 08:04:44.007+00,\N,\N,\N,629811
RP01006,1710921884,2024-03-20 08:04:44.34+00,\N,\N,\N,632093
RP01006,1710921885,2024-03-20 08:04:44.673+00,\N,\N,\N,634872
RP01006,1710921885,2024-03-20 08:04:45.006+00,\N,\N,\N,637660
RP01006,1710921885,2024-03-20 08:04:45.339+00,\N,\N,\N,640294
RP01006,1710921886,2024-03-20 08:04:45.672+00,\N,\N,\N,642770
RP01006,1710921886,2024-03-20 08:04:46.005+00,\N,\N,\N,645420
RP01006,1710921886,2024-03-20 08:04:46.338+00,\N,\N,\N,647246
RP01006,1710921887,2024-03-20 08:04:46.671+00,\N,\N,\N,649077
RP01006,1710921887,2024-03-20 08:04:47.004+00,\N,\N,\N,650745
RP01006,1710921887,2024-03-20 08:04:47.337+00,\N,\N,\N,652583
RP01006,1710921888,2024-03-20 08:04:47.67+00,\N,\N,\N,655432
RP01006,1710921888,2024-03-20 08:04:48.003+00,\N,\N,\N,656945
RP01006,1710921888,2024-03-20 08:04:48.336+00,\N,\N,\N,658966
RP01006,1710921889,2024-03-20 08:04:48.669+00,\N,\N,\N,661668
RP01006,1710921889,2024-03-20 08:04:49.002+00,\N,\N,\N,663361
RP01006,1710921889,2024-03-20 08:04:49.335+00,\N,\N,\N,664888
RP01006,1710921890,2024-03-20 08:04:49.668+00,\N,\N,\N,666077
RP01006,1710921890,2024-03-20 08:04:50.001+00,\N,\N,\N,666418
RP01006,1710921890,2024-03-20 08:04:50.334+00,\N,\N,\N,667609
RP01006,1710921891,2024-03-20 08:04:50.667+00,\N,\N,\N,669998
RP01006,1710921891,2024-03-20 08:04:51+00,\N,\N,\N,672051
RP01006,1710921891,2024-03-20 08:04:51.333+00,\N,\N,\N,674624
RP01006,1710921892,2024-03-20 08:04:51.666+00,\N,\N,\N,676860
RP01006,1710921892,2024-03-20 08:04:51.999+00,\N,\N,\N,678412
RP01006,1710921892,2024-03-20 08:04:52.332+00,\N,\N,\N,680312
RP01006,1710921893,2024-03-20 08:04:52.665+00,\N,\N,\N,682737
RP01006,1710921893,2024-03-20 08:04:52.998+00,\N,\N,\N,686562
RP01006,1710921893,2024-03-20 08:04:53.331+00,\N,\N,\N,689530
RP01006,1710921894,2024-03-20 08:04:53.664+00,\N,\N,\N,691631
RP01006,1710921894,2024-03-20 08:04:53.997+00,\N,\N,\N,693737
RP01006,1710921894,2024-03-20 08:04:54.33+00,\N,\N,\N,695144
RP01006,1710921895,2024-03-20 08:04:54.663+00,\N,\N,\N,697083
RP01006,1710921895,2024-03-20 08:04:54.996+00,\N,\N,\N,699379
RP01006,1710921895,2024-03-20 08:04:55.329+00,\N,\N,\N,700796
RP01006,1710921896,2024-03-20 08:04:55.662+00,\N,\N,\N,702392
RP01006,1710921896,2024-03-20 08:04:55.995+00,\N,\N,\N,703458
RP01006,1710921896,2024-03-20 08:04:56.328+00,\N,\N,\N,703991
RP01006,1710921897,2024-03-20 08:04:56.661+00,\N,\N,\N,705772
RP01006,1710921897,2024-03-20 08:04:56.994+00,\N,\N,\N,707377
RP01006,1710921897,2024-03-20 08:04:57.327+00,\N,\N,\N,709165
RP01006,1710921898,2024-03-20 08:04:57.66+00,\N,\N,\N,711674
RP01006,1710921898,2024-03-20 08:04:57.993+00,\N,\N,\N,713291
RP01006,1710921898,2024-03-20 08:04:58.326+00,\N,\N,\N,714911
RP01006,1710921899,2024-03-20 08:04:58.659+00,\N,\N,\N,717256
RP01006,1710921899,2024-03-20 08:04:58.992+00,\N,\N,\N,719245
RP01006,1710921899,2024-03-20 08:04:59.325+00,\N,\N,\N,720876
RP01006,1710921900,2024-03-20 08:04:59.658+00,\N,\N,\N,722510
RP01006,1710921900,2024-03-20 08:04:59.991+00,\N,\N,\N,724148
RP01006,1710921900,2024-03-20 08:05:00.324+00,\N,\N,\N,726153
RP01006,1710921901,2024-03-20 08:05:00.657+00,\N,\N,\N,727980
RP01006,1710921901,2024-03-20 08:05:00.99+00,\N,\N,\N,729261
RP01006,1710921901,2024-03-20 08:05:01.323+00,\N,\N,\N,730911
RP01006,1710921902,2024-03-20 08:05:01.656+00,\N,\N,\N,732381
RP01006,1710921902,2024-03-20 08:05:01.989+00,\N,\N,\N,733116
RP01006,1710921902,2024-03-20 08:05:02.322+00,\N,\N,\N,734958
RP01006,1710921903,2024-03-20 08:05:02.655+00,\N,\N,\N,736804
RP01006,1710921903,2024-03-20 08:05:02.988+00,\N,\N,\N,738469
RP01006,1710921903,2024-03-20 08:05:03.321+00,\N,\N,\N,740136
RP01006,1710921904,2024-03-20 08:05:03.654+00,\N,\N,\N,742923
RP01006,1710921904,2024-03-20 08:05:03.987+00,\N,\N,\N,745532
RP01006,1710921904,2024-03-20 08:05:04.32+00,\N,\N,\N,747213
RP01006,1710921905,2024-03-20 08:05:04.653+00,\N,\N,\N,749272
RP01006,1710921905,2024-03-20 08:05:04.986+00,\N,\N,\N,751149
RP01006,1710921905,2024-03-20 08:05:05.319+00,\N,\N,\N,752653
RP01006,1710921906,2024-03-20 08:05:05.652+00,\N,\N,\N,754348
RP01006,1710921906,2024-03-20 08:05:05.985+00,\N,\N,\N,755291
RP01006,1710921906,2024-03-20 08:05:06.318+00,\N,\N,\N,756802
RP01006,1710921907,2024-03-20 08:05:06.651+00,\N,\N,\N,758315
RP01006,1710921907,2024-03-20 08:05:06.984+00,\N,\N,\N,760211
RP01006,1710921907,2024-03-20 08:05:07.317+00,\N,\N,\N,761161
RP01006,1710921908,2024-03-20 08:05:07.65+00,\N,\N,\N,762491
RP01006,1710921908,2024-03-20 08:05:07.983+00,\N,\N,\N,764587
RP01006,1710921908,2024-03-20 08:05:08.316+00,\N,\N,\N,765541
RP01006,1710921909,2024-03-20 08:05:08.649+00,\N,\N,\N,766878
RP01006,1710921909,2024-03-20 08:05:08.982+00,\N,\N,\N,767452
RP01006,1710921909,2024-03-20 08:05:09.315+00,\N,\N,\N,768027
RP01006,1710921910,2024-03-20 08:05:09.648+00,\N,\N,\N,768984
RP01006,1710921910,2024-03-20 08:05:09.981+00,\N,\N,\N,770519
RP01006,1710921910,2024-03-20 08:05:10.314+00,\N,\N,\N,772441
RP01006,1710921911,2024-03-20 08:05:10.647+00,\N,\N,\N,774175
RP01006,1710921911,2024-03-20 08:05:10.98+00,\N,\N,\N,775525
RP01006,1710921911,2024-03-20 08:05:11.313+00,\N,\N,\N,777071
RP01006,1710921912,2024-03-20 08:05:11.646+00,\N,\N,\N,777845
RP01006,1710921912,2024-03-20 08:05:11.979+00,\N,\N,\N,778814
RP01006,1710921912,2024-03-20 08:05:12.312+00,\N,\N,\N,779977
RP01006,1710921913,2024-03-20 08:05:12.645+00,\N,\N,\N,780754
RP01006,1710921913,2024-03-20 08:05:12.978+00,\N,\N,\N,781726
RP01006,1710921913,2024-03-20 08:05:13.311+00,\N,\N,\N,783088
RP01006,1710921914,2024-03-20 08:05:13.644+00,\N,\N,\N,784257
RP01006,1710921914,2024-03-20 08:05:13.977+00,\N,\N,\N,785232
RP01006,1710921914,2024-03-20 08:05:14.31+00,\N,\N,\N,786404
RP01006,1710921915,2024-03-20 08:05:14.643+00,\N,\N,\N,787186
RP01006,1710921915,2024-03-20 08:05:14.976+00,\N,\N,\N,788753
RP01006,1710921915,2024-03-20 08:05:15.309+00,\N,\N,\N,790518
RP01006,1710921916,2024-03-20 08:05:15.642+00,\N,\N,\N,792287
RP01006,1710921916,2024-03-20 08:05:15.975+00,\N,\N,\N,793665
RP01006,1710921916,2024-03-20 08:05:16.308+00,\N,\N,\N,794651
RP01006,1710921917,2024-03-20 08:05:16.641+00,\N,\N,\N,796033
RP01006,1710921917,2024-03-20 08:05:16.974+00,\N,\N,\N,796231
RP01006,1710921917,2024-03-20 08:05:17.307+00,\N,\N,\N,795441
RP01006,1710921918,2024-03-20 08:05:17.64+00,\N,\N,\N,795638
RP01006,1710921918,2024-03-20 08:05:17.973+00,\N,\N,\N,797021
RP01006,1710921918,2024-03-20 08:05:18.306+00,\N,\N,\N,798011
RP01006,1710921919,2024-03-20 08:05:18.639+00,\N,\N,\N,799398
RP01006,1710921919,2024-03-20 08:05:18.972+00,\N,\N,\N,799993
RP01006,1710921919,2024-03-20 08:05:19.305+00,\N,\N,\N,801781
RP01006,1710921920,2024-03-20 08:05:19.638+00,\N,\N,\N,803771
RP01006,1710921920,2024-03-20 08:05:19.971+00,\N,\N,\N,804569
RP01006,1710921920,2024-03-20 08:05:20.304+00,\N,\N,\N,806166
RP01006,1710921921,2024-03-20 08:05:20.637+00,\N,\N,\N,807966
RP01006,1710921921,2024-03-20 08:05:20.97+00,\N,\N,\N,808967
RP01006,1710921921,2024-03-20 08:05:21.303+00,\N,\N,\N,810371
RP01006,1710921922,2024-03-20 08:05:21.636+00,\N,\N,\N,811978
RP01006,1710921922,2024-03-20 08:05:21.969+00,\N,\N,\N,812984
RP01006,1710921922,2024-03-20 08:05:22.302+00,\N,\N,\N,814395
RP01006,1710921923,2024-03-20 08:05:22.635+00,\N,\N,\N,815807
RP01006,1710921923,2024-03-20 08:05:22.968+00,\N,\N,\N,815807
RP01006,1710921923,2024-03-20 08:05:23.301+00,\N,\N,\N,816413
RP01006,1710921924,2024-03-20 08:05:23.634+00,\N,\N,\N,818234
RP01006,1710921924,2024-03-20 08:05:23.967+00,\N,\N,\N,819246
RP01006,1710921924,2024-03-20 08:05:24.3+00,\N,\N,\N,820666
RP01006,1710921925,2024-03-20 08:05:24.633+00,\N,\N,\N,822089
RP01006,1710921925,2024-03-20 08:05:24.966+00,\N,\N,\N,821682
RP01006,1710921925,2024-03-20 08:05:25.299+00,\N,\N,\N,820869
RP01006,1710921926,2024-03-20 08:05:25.632+00,\N,\N,\N,821479
RP01006,1710921926,2024-03-20 08:05:25.965+00,\N,\N,\N,822089
RP01006,1710921926,2024-03-20 08:05:26.298+00,\N,\N,\N,823309
RP01006,1710921927,2024-03-20 08:05:26.631+00,\N,\N,\N,825144
RP01006,1710921927,2024-03-20 08:05:26.964+00,\N,\N,\N,827186
RP01006,1710921927,2024-03-20 08:05:27.297+00,\N,\N,\N,828823
RP01006,1710921928,2024-03-20 08:05:27.63+00,\N,\N,\N,829438
RP01006,1710921928,2024-03-20 08:05:27.963+00,\N,\N,\N,828618
RP01006,1710921928,2024-03-20 08:05:28.296+00,\N,\N,\N,828414
RP01006,1710921929,2024-03-20 08:05:28.629+00,\N,\N,\N,829233
RP01006,1710921929,2024-03-20 08:05:28.962+00,\N,\N,\N,829848
RP01006,1710921929,2024-03-20 08:05:29.295+00,\N,\N,\N,830669
RP01006,1710921930,2024-03-20 08:05:29.628+00,\N,\N,\N,832723
RP01006,1710921930,2024-03-20 08:05:29.961+00,\N,\N,\N,835814
RP01006,1710921930,2024-03-20 08:05:30.294+00,\N,\N,\N,837260
RP01006,1710921931,2024-03-20 08:05:30.627+00,\N,\N,\N,838708
RP01006,1710921931,2024-03-20 08:05:30.96+00,\N,\N,\N,839951
RP01006,1710921931,2024-03-20 08:05:31.293+00,\N,\N,\N,841612
RP01006,1710921932,2024-03-20 08:05:31.626+00,\N,\N,\N,842859
RP01006,1710921932,2024-03-20 08:05:31.959+00,\N,\N,\N,843691
RP01006,1710921932,2024-03-20 08:05:32.292+00,\N,\N,\N,844732
RP01006,1710921933,2024-03-20 08:05:32.625+00,\N,\N,\N,846401
RP01006,1710921933,2024-03-20 08:05:32.958+00,\N,\N,\N,847237
RP01006,1710921933,2024-03-20 08:05:33.291+00,\N,\N,\N,847446
RP01006,1710921934,2024-03-20 08:05:33.624+00,\N,\N,\N,848491
RP01006,1710921934,2024-03-20 08:05:33.957+00,\N,\N,\N,850167
RP01006,1710921934,2024-03-20 08:05:34.29+00,\N,\N,\N,851846
RP01006,1710921935,2024-03-20 08:05:34.623+00,\N,\N,\N,852476
RP01006,1710921935,2024-03-20 08:05:34.956+00,\N,\N,\N,853317
RP01006,1710921935,2024-03-20 08:05:35.289+00,\N,\N,\N,855212
RP01006,1710921936,2024-03-20 08:05:35.622+00,\N,\N,\N,856055
RP01006,1710921936,2024-03-20 08:05:35.955+00,\N,\N,\N,857111
RP01006,1710921936,2024-03-20 08:05:36.288+00,\N,\N,\N,857745
RP01006,1710921937,2024-03-20 08:05:36.621+00,\N,\N,\N,858379
RP01006,1710921937,2024-03-20 08:05:36.954+00,\N,\N,\N,859649
RP01006,1710921937,2024-03-20 08:05:37.287+00,\N,\N,\N,860284
RP01006,1710921938,2024-03-20 08:05:37.62+00,\N,\N,\N,861345
RP01006,1710921938,2024-03-20 08:05:37.953+00,\N,\N,\N,862194
RP01006,1710921938,2024-03-20 08:05:38.286+00,\N,\N,\N,863256
RP01006,1710921939,2024-03-20 08:05:38.619+00,\N,\N,\N,864107
RP01006,1710921939,2024-03-20 08:05:38.952+00,\N,\N,\N,864958
RP01006,1710921939,2024-03-20 08:05:39.285+00,\N,\N,\N,866237
RP01006,1710921940,2024-03-20 08:05:39.618+00,\N,\N,\N,866877
RP01006,1710921940,2024-03-20 08:05:39.951+00,\N,\N,\N,867304
RP01006,1710921940,2024-03-20 08:05:40.284+00,\N,\N,\N,868373
RP01006,1710921941,2024-03-20 08:05:40.617+00,\N,\N,\N,869228
RP01006,1710921941,2024-03-20 08:05:40.95+00,\N,\N,\N,870084
RP01006,1710921941,2024-03-20 08:05:41.283+00,\N,\N,\N,870727
RP01006,1710921942,2024-03-20 08:05:41.626+00,\N,\N,\N,871156
RP01006,1710921942,2024-03-20 08:05:41.959+00,\N,\N,\N,872873
RP01006,1710921942,2024-03-20 08:05:42.292+00,\N,\N,\N,873517
RP01006,1710921943,2024-03-20 08:05:42.625+00,\N,\N,\N,873947
RP01006,1710921943,2024-03-20 08:05:42.958+00,\N,\N,\N,875238
RP01006,1710921943,2024-03-20 08:05:43.291+00,\N,\N,\N,875454
RP01006,1710921944,2024-03-20 08:05:43.624+00,\N,\N,\N,875885
RP01006,1710921944,2024-03-20 08:05:43.957+00,\N,\N,\N,876963
RP01006,1710921944,2024-03-20 08:05:44.29+00,\N,\N,\N,878042
RP01006,1710921945,2024-03-20 08:05:44.623+00,\N,\N,\N,879555
RP01006,1710921945,2024-03-20 08:05:44.956+00,\N,\N,\N,881288
RP01006,1710921945,2024-03-20 08:05:45.289+00,\N,\N,\N,882806
RP01006,1710921946,2024-03-20 08:05:45.622+00,\N,\N,\N,883892
RP01006,1710921946,2024-03-20 08:05:45.955+00,\N,\N,\N,885632
RP01006,1710921946,2024-03-20 08:05:46.288+00,\N,\N,\N,887376
RP01006,1710921947,2024-03-20 08:05:46.621+00,\N,\N,\N,888685
RP01006,1710921947,2024-03-20 08:05:46.954+00,\N,\N,\N,890216
RP01006,1710921947,2024-03-20 08:05:47.287+00,\N,\N,\N,891968
RP01006,1710921948,2024-03-20 08:05:47.62+00,\N,\N,\N,893064
RP01006,1710921948,2024-03-20 08:05:47.953+00,\N,\N,\N,894382
RP01006,1710921948,2024-03-20 08:05:48.286+00,\N,\N,\N,896142
RP01006,1710921949,2024-03-20 08:05:48.619+00,\N,\N,\N,897684
RP01006,1710921949,2024-03-20 08:05:48.952+00,\N,\N,\N,899008
RP01006,1710921949,2024-03-20 08:05:49.285+00,\N,\N,\N,899892
RP01006,1710921950,2024-03-20 08:05:49.618+00,\N,\N,\N,901440
RP01006,1710921950,2024-03-20 08:05:49.951+00,\N,\N,\N,903213
RP01006,1710921950,2024-03-20 08:05:50.284+00,\N,\N,\N,904101
RP01006,1710921951,2024-03-20 08:05:50.617+00,\N,\N,\N,904989
RP01006,1710921951,2024-03-20 08:05:50.95+00,\N,\N,\N,906769
RP01006,1710921951,2024-03-20 08:05:51.283+00,\N,\N,\N,907883
RP01006,1710921952,2024-03-20 08:05:51.616+00,\N,\N,\N,907883
RP01006,1710921952,2024-03-20 08:05:51.949+00,\N,\N,\N,906546
RP01006,1710921952,2024-03-20 08:05:52.282+00,\N,\N,\N,906991
RP01006,1710921953,2024-03-20 08:05:52.615+00,\N,\N,\N,909667
RP01006,1710921953,2024-03-20 08:05:52.948+00,\N,\N,\N,912127
RP01006,1710921953,2024-03-20 08:05:53.281+00,\N,\N,\N,913695
RP01006,1710921954,2024-03-20 08:05:53.614+00,\N,\N,\N,915042
RP01006,1710921954,2024-03-20 08:05:53.947+00,\N,\N,\N,916615
RP01006,1710921954,2024-03-20 08:05:54.28+00,\N,\N,\N,918191
RP01006,1710921955,2024-03-20 08:05:54.613+00,\N,\N,\N,919544
RP01006,1710921955,2024-03-20 08:05:54.946+00,\N,\N,\N,921577
RP01006,1710921955,2024-03-20 08:05:55.279+00,\N,\N,\N,923161
RP01006,1710921956,2024-03-20 08:05:55.612+00,\N,\N,\N,924294
RP01006,1710921956,2024-03-20 08:05:55.945+00,\N,\N,\N,925655
RP01006,1710921956,2024-03-20 08:05:56.278+00,\N,\N,\N,926791
RP01006,1710921957,2024-03-20 08:05:56.611+00,\N,\N,\N,928156
RP01006,1710921957,2024-03-20 08:05:56.944+00,\N,\N,\N,929751
RP01006,1710921957,2024-03-20 08:05:57.277+00,\N,\N,\N,930663
RP01006,1710921958,2024-03-20 08:05:57.61+00,\N,\N,\N,931805
RP01006,1710921958,2024-03-20 08:05:57.943+00,\N,\N,\N,933177
RP01006,1710921958,2024-03-20 08:05:58.276+00,\N,\N,\N,934322
RP01006,1710921959,2024-03-20 08:05:58.609+00,\N,\N,\N,935468
RP01006,1710921959,2024-03-20 08:05:58.942+00,\N,\N,\N,936616
RP01006,1710921959,2024-03-20 08:05:59.275+00,\N,\N,\N,937305
RP01006,1710921960,2024-03-20 08:05:59.608+00,\N,\N,\N,938225
RP01006,1710921960,2024-03-20 08:05:59.941+00,\N,\N,\N,938225
RP01006,1710921960,2024-03-20 08:06:00.274+00,\N,\N,\N,938225
RP01006,1710921961,2024-03-20 08:06:00.607+00,\N,\N,\N,939606
RP01006,1710921961,2024-03-20 08:06:00.94+00,\N,\N,\N,940989
RP01006,1710921961,2024-03-20 08:06:01.273+00,\N,\N,\N,941451
RP01006,1710921962,2024-03-20 08:06:01.606+00,\N,\N,\N,942836
RP01006,1710921962,2024-03-20 08:06:01.939+00,\N,\N,\N,945150
RP01006,1710921962,2024-03-20 08:06:02.272+00,\N,\N,\N,946541
RP01006,1710921963,2024-03-20 08:06:02.605+00,\N,\N,\N,948399
RP01006,1710921963,2024-03-20 08:06:02.938+00,\N,\N,\N,950028
RP01006,1710921963,2024-03-20 08:06:03.271+00,\N,\N,\N,951426
RP01006,1710921964,2024-03-20 08:06:03.604+00,\N,\N,\N,953059
RP01006,1710921964,2024-03-20 08:06:03.937+00,\N,\N,\N,954462
RP01006,1710921964,2024-03-20 08:06:04.27+00,\N,\N,\N,955866
RP01006,1710921965,2024-03-20 08:06:04.603+00,\N,\N,\N,955632
RP01006,1710921965,2024-03-20 08:06:04.936+00,\N,\N,\N,957038
RP01006,1710921965,2024-03-20 08:06:05.269+00,\N,\N,\N,957976
RP01006,1710921966,2024-03-20 08:06:05.602+00,\N,\N,\N,958681
RP01006,1710921966,2024-03-20 08:06:05.935+00,\N,\N,\N,960091
RP01006,1710921966,2024-03-20 08:06:06.268+00,\N,\N,\N,960562
RP01006,1710921967,2024-03-20 08:06:06.601+00,\N,\N,\N,961975
RP01006,1710921967,2024-03-20 08:06:06.934+00,\N,\N,\N,963626
RP01006,1710921967,2024-03-20 08:06:07.267+00,\N,\N,\N,965044
RP01006,1710921968,2024-03-20 08:06:07.6+00,\N,\N,\N,965280
RP01006,1710921968,2024-03-20 08:06:07.933+00,\N,\N,\N,965990
RP01006,1710921968,2024-03-20 08:06:08.266+00,\N,\N,\N,966700
RP01006,1710921969,2024-03-20 08:06:08.599+00,\N,\N,\N,967885
RP01006,1710921969,2024-03-20 08:06:08.932+00,\N,\N,\N,970259
RP01006,1710921969,2024-03-20 08:06:09.265+00,\N,\N,\N,971448
RP01006,1710921970,2024-03-20 08:06:09.598+00,\N,\N,\N,972400
RP01006,1710921970,2024-03-20 08:06:09.931+00,\N,\N,\N,973592
RP01006,1710921970,2024-03-20 08:06:10.264+00,\N,\N,\N,974547
RP01006,1710921971,2024-03-20 08:06:10.597+00,\N,\N,\N,975502
RP01006,1710921971,2024-03-20 08:06:10.93+00,\N,\N,\N,976458
RP01006,1710921971,2024-03-20 08:06:11.263+00,\N,\N,\N,977894
RP01006,1710921972,2024-03-20 08:06:11.596+00,\N,\N,\N,979093
RP01006,1710921972,2024-03-20 08:06:11.929+00,\N,\N,\N,979812
RP01006,1710921972,2024-03-20 08:06:12.262+00,\N,\N,\N,980533
RP01006,1710921973,2024-03-20 08:06:12.595+00,\N,\N,\N,981494
RP01006,1710921973,2024-03-20 08:06:12.928+00,\N,\N,\N,981975
RP01006,1710921973,2024-03-20 08:06:13.261+00,\N,\N,\N,982696
RP01006,1710921974,2024-03-20 08:06:13.594+00,\N,\N,\N,984142
RP01006,1710921974,2024-03-20 08:06:13.927+00,\N,\N,\N,984624
RP01006,1710921974,2024-03-20 08:06:14.26+00,\N,\N,\N,984865
RP01006,1710921975,2024-03-20 08:06:14.593+00,\N,\N,\N,986072
RP01006,1710921975,2024-03-20 08:06:14.926+00,\N,\N,\N,987038
RP01006,1710921975,2024-03-20 08:06:15.259+00,\N,\N,\N,988006
RP01006,1710921976,2024-03-20 08:06:15.592+00,\N,\N,\N,988732
RP01006,1710921976,2024-03-20 08:06:15.925+00,\N,\N,\N,989216
RP01006,1710921976,2024-03-20 08:06:16.258+00,\N,\N,\N,989944
RP01006,1710921977,2024-03-20 08:06:16.591+00,\N,\N,\N,990671
